accuracy,precision,recall,f1,roc_auc,train_time_sec,epochs_ran,variant
0.9924121029314733,0.9962992660210942,0.9937861449489357,0.9950411186743463,0.9983663399609959,165.82198691368103,24,Full Model
0.9924121029314733,0.9962992660210942,0.9937861449489357,0.9950411186743463,0.9983663399609959,158.9298713207245,24,MLP-NoFeatureSelect
0.971557168441889,0.9968254976032507,0.9659468438538206,0.9811432767267103,0.9943458131721771,73.10072731971741,14,MLP-NoBatchNorm
0.9669620133848619,0.9969327113553582,0.9598252737787621,0.9780271447826223,0.9938457193255696,268.79990792274475,44,MLP-NoDropout
0.9905504760109342,0.9972125003871527,0.9904331241540544,0.9938112508681225,0.998112952881765,177.6950924396515,26,MLP-NoScheduler
